entry_time,exit_time,direction,entry,stop,target,r_dist,realized_r,exit_reasons,k6_taken
2026-03-30 15:30:00+00:00,2026-03-30 15:30:00+00:00,bullish,159.549,159.474,159.726,0.075,-1.347,stop,False
2026-03-31 08:45:00+00:00,2026-03-31 10:30:00+00:00,bullish,159.596,159.471,159.728,0.125,0.82,partial_1|target,False
2026-04-02 17:45:00+00:00,2026-04-02 19:00:00+00:00,bearish,159.611,159.733,159.548,0.122,0.303,target,False
2026-04-03 03:15:00+00:00,2026-04-03 12:30:00+00:00,bullish,159.638,159.533,159.727,0.105,-1.248,stop,False
2026-04-03 20:15:00+00:00,2026-04-03 20:15:00+00:00,bearish,159.644,159.649,159.562,0.005,-6.2,stop,False
2026-04-08 12:15:00+00:00,2026-04-08 12:15:00+00:00,bearish,158.282,158.546,158.275,0.264,0.689,target,True
2026-04-09 05:45:00+00:00,2026-04-09 07:30:00+00:00,bearish,158.83,158.96,158.618,0.13,-1.2,stop,False
2026-04-13 06:45:00+00:00,2026-04-13 08:00:00+00:00,bearish,159.721,159.856,159.567,0.135,0.878,partial_1|target,False
2026-04-13 12:45:00+00:00,2026-04-13 12:45:00+00:00,bullish,159.686,159.561,159.721,0.125,0.48,target,False
2026-04-13 16:00:00+00:00,2026-04-13 16:30:00+00:00,bearish,159.767,159.867,159.645,0.1,1.084,partial_1|partial_2|target,False
2026-04-15 14:15:00+00:00,2026-04-15 14:15:00+00:00,bullish,158.97,158.853,158.996,0.117,0.171,target,False
2026-04-20 06:30:00+00:00,2026-04-20 06:45:00+00:00,bullish,158.874,158.781,159.016,0.093,0.14,partial_1|stop,False
2026-04-20 12:00:00+00:00,2026-04-20 13:15:00+00:00,bearish,158.912,159.081,158.725,0.169,0.899,partial_1|target,True
2026-04-20 21:00:00+00:00,2026-04-21 00:00:00+00:00,bullish,158.665,158.538,158.892,0.127,1.253,partial_1|partial_2|target,False
2026-04-21 12:30:00+00:00,2026-04-21 12:45:00+00:00,bearish,159.208,159.26,159.014,0.052,0.192,partial_1|stop,False
2026-04-21 23:15:00+00:00,2026-04-22 00:00:00+00:00,bullish,159.394,159.281,159.637,0.113,-1.23,stop,False
2026-04-22 12:45:00+00:00,2026-04-22 13:00:00+00:00,bearish,159.344,159.375,159.2,0.031,-0.581,partial_1|stop,False
2026-04-23 02:45:00+00:00,2026-04-23 03:00:00+00:00,bearish,159.541,159.579,159.461,0.038,-0.145,partial_1|stop,False
2026-04-24 04:15:00+00:00,2026-04-24 04:15:00+00:00,bullish,159.77,159.669,159.784,0.101,-0.119,target,False
2026-04-26 21:00:00+00:00,2026-04-27 01:00:00+00:00,bearish,159.549,159.66,159.373,0.134,0.963,partial_1|target,False
2026-04-28 00:45:00+00:00,2026-04-28 00:45:00+00:00,bearish,159.409,159.465,159.333,0.056,-1.464,stop,False
2026-04-28 06:30:00+00:00,2026-04-28 08:00:00+00:00,bullish,159.096,158.951,159.561,0.145,1.562,partial_1|partial_2|target,False
2026-04-30 07:45:00+00:00,2026-04-30 07:45:00+00:00,bullish,160.252,160.065,160.345,0.187,-1.139,stop,True
2026-05-04 01:00:00+00:00,2026-05-04 01:00:00+00:00,bearish,157.029,157.037,156.67,0.008,-4.25,stop,False
2026-05-04 18:45:00+00:00,2026-05-04 18:45:00+00:00,bullish,157.077,156.913,157.18,0.164,-1.159,stop,True
2026-05-05 09:30:00+00:00,2026-05-05 09:30:00+00:00,bullish,157.268,157.07,157.299,0.198,1.374,partial_1|target,True
2026-05-05 16:00:00+00:00,2026-05-05 17:00:00+00:00,bearish,157.692,157.847,157.609,0.155,-1.168,stop,False
2026-05-05 20:30:00+00:00,2026-05-05 21:00:00+00:00,bearish,157.893,157.922,157.77,0.029,1.052,partial_1|partial_2|target,False
2026-05-07 14:45:00+00:00,2026-05-07 15:15:00+00:00,bullish,156.238,156.01,156.411,0.228,0.765,partial_1|target,True
2026-05-11 10:15:00+00:00,2026-05-11 10:30:00+00:00,bullish,157.094,157.084,157.172,0.01,-0.16,partial_1|partial_2|stop,False
2026-05-11 16:15:00+00:00,2026-05-11 16:15:00+00:00,bearish,157.101,157.165,157.069,0.064,0.219,target,False
2026-05-12 18:15:00+00:00,2026-05-12 18:15:00+00:00,bullish,157.61,157.473,157.644,0.137,0.387,target,False
2026-05-13 01:15:00+00:00,2026-05-13 01:15:00+00:00,bullish,157.6,157.515,157.722,0.085,1.571,partial_1|partial_2|target,False
2026-05-13 11:30:00+00:00,2026-05-13 11:30:00+00:00,bullish,157.772,157.669,157.786,0.103,-0.029,target,False
2026-05-13 19:15:00+00:00,2026-05-13 19:15:00+00:00,bullish,157.848,157.74,157.876,0.108,0.028,target,False
2026-05-15 08:45:00+00:00,2026-05-15 09:00:00+00:00,bearish,158.574,158.594,158.423,0.02,3.92,partial_1|partial_2|stop,False
2026-05-15 11:15:00+00:00,2026-05-15 13:30:00+00:00,bearish,158.475,158.611,158.401,0.136,-1.191,stop,False
2026-05-18 11:30:00+00:00,2026-05-18 11:30:00+00:00,bullish,158.86,158.781,158.981,0.079,-1.329,stop,False
2026-05-19 04:45:00+00:00,2026-05-19 06:00:00+00:00,bearish,158.989,159.033,158.857,0.044,-1.591,stop,False
2026-05-19 10:30:00+00:00,2026-05-19 10:30:00+00:00,bearish,159.146,159.149,159.002,0.003,-9.667,stop,False
2026-05-22 08:30:00+00:00,2026-05-22 09:00:00+00:00,bearish,159.124,159.145,159.056,0.021,0.467,partial_1|partial_2|stop,False
2026-05-22 13:30:00+00:00,2026-05-22 13:30:00+00:00,bearish,159.101,159.149,159.054,0.048,0.448,partial_1|target,False
2026-05-22 17:15:00+00:00,2026-05-22 17:15:00+00:00,bullish,159.12,158.984,159.148,0.136,0.015,target,False
2026-05-26 04:45:00+00:00,2026-05-26 04:45:00+00:00,bearish,158.958,158.967,158.873,0.009,-3.889,stop,False
2026-05-26 18:45:00+00:00,2026-05-26 19:45:00+00:00,bullish,159.301,159.278,159.378,0.023,-0.37,partial_1|stop,False
2026-05-29 07:30:00+00:00,2026-05-29 08:00:00+00:00,bearish,159.303,159.331,159.246,0.028,0.579,partial_1|partial_2|target,False
2026-06-01 07:45:00+00:00,2026-06-01 08:00:00+00:00,bearish,159.481,159.5,159.45,0.019,0.058,partial_1|partial_2|target,False
2026-06-01 12:15:00+00:00,2026-06-01 12:15:00+00:00,bullish,159.466,159.437,159.481,0.029,-0.138,target,False
2026-06-02 04:30:00+00:00,2026-06-02 04:30:00+00:00,bullish,159.717,159.632,159.723,0.085,-0.235,target,False
2026-06-02 22:00:00+00:00,2026-06-02 22:00:00+00:00,bearish,159.932,159.99,159.888,0.058,0.31,target,False
2026-06-04 07:30:00+00:00,2026-06-04 07:30:00+00:00,bearish,159.914,159.996,159.894,0.082,-0.024,target,False
2026-06-04 12:00:00+00:00,2026-06-04 12:00:00+00:00,bearish,159.874,159.931,159.825,0.057,1.458,partial_1|partial_2|target,False
2026-06-05 03:30:00+00:00,2026-06-05 09:15:00+00:00,bullish,159.964,159.895,160.006,0.069,-1.377,stop,False
2026-06-08 23:15:00+00:00,2026-06-08 23:30:00+00:00,bullish,160.175,160.081,160.222,0.094,0.223,target,False
2026-06-09 06:30:00+00:00,2026-06-09 06:30:00+00:00,bearish,160.15,160.23,160.128,0.08,0.15,target,False
2026-06-09 13:45:00+00:00,2026-06-09 13:45:00+00:00,bullish,160.186,160.049,160.207,0.137,0.044,target,False
2026-06-10 07:15:00+00:00,2026-06-10 09:00:00+00:00,bullish,160.363,160.233,160.435,0.13,0.354,target,False
2026-06-11 07:00:00+00:00,2026-06-11 12:15:00+00:00,bullish,160.542,160.491,160.56,0.051,-0.157,target,False
2026-06-12 16:00:00+00:00,2026-06-14 21:00:00+00:00,bearish,160.251,160.348,160.172,0.097,1.165,partial_1|target,False
2026-06-15 16:15:00+00:00,2026-06-15 16:15:00+00:00,bullish,160.147,160.026,160.154,0.121,-0.091,target,False
2026-06-16 04:15:00+00:00,2026-06-16 04:15:00+00:00,bearish,160.324,160.399,160.282,0.075,0.213,target,False
2026-06-16 18:30:00+00:00,2026-06-16 18:45:00+00:00,bullish,160.435,160.329,160.46,0.106,-0.009,target,False
2026-06-18 09:00:00+00:00,2026-06-18 09:00:00+00:00,bullish,160.599,160.528,160.622,0.071,-1.366,stop,False
2026-06-19 13:45:00+00:00,2026-06-19 14:45:00+00:00,bearish,161.286,161.336,161.234,0.05,0.788,partial_1|partial_2|target,False
2026-06-22 12:30:00+00:00,2026-06-22 12:45:00+00:00,bullish,161.733,161.649,161.773,0.084,0.167,target,False
2026-06-23 20:45:00+00:00,2026-06-23 21:00:00+00:00,bullish,161.546,161.54,161.618,0.006,1.067,partial_1|partial_2|stop,False
2026-06-24 11:30:00+00:00,2026-06-24 11:30:00+00:00,bearish,161.692,161.781,161.681,0.089,0.067,target,False
2026-06-25 04:15:00+00:00,2026-06-25 05:45:00+00:00,bullish,161.71,161.551,161.779,0.159,0.27,target,True
2026-06-26 13:30:00+00:00,2026-06-26 13:30:00+00:00,bullish,161.624,161.526,161.655,0.098,0.051,target,False
