h1_close_time,direction,trigger_high,trigger_low,prev_high,prev_low,range_pips
2026-02-06 03:00:00+00:00,bearish,156.828,156.651,156.79,156.51,28.0
2026-02-06 06:00:00+00:00,bullish,156.769,156.594,156.75,156.626,12.4
2026-02-06 08:00:00+00:00,bullish,156.891,156.67,156.902,156.757,14.5
2026-02-06 11:00:00+00:00,bearish,157.078,156.906,157.073,156.972,10.1
2026-02-06 12:00:00+00:00,bearish,157.155,156.949,157.078,156.906,17.2
2026-02-06 16:00:00+00:00,bearish,157.111,156.835,156.953,156.782,17.1
2026-02-06 17:00:00+00:00,bearish,157.115,156.836,157.111,156.835,27.6
2026-02-06 18:00:00+00:00,bearish,157.13,156.99,157.115,156.836,27.9
2026-02-06 20:00:00+00:00,bearish,157.135,157.071,157.11,157.002,10.8
2026-02-08 23:00:00+00:00,bullish,157.59,156.774,157.271,157.092,17.9
2026-02-09 00:00:00+00:00,bearish,157.66,157.082,157.59,156.774,81.6
2026-02-09 03:00:00+00:00,bearish,156.935,156.623,156.906,156.208,69.8
2026-02-09 07:00:00+00:00,bullish,156.61,156.289,156.71,156.52,19.0
2026-02-09 08:00:00+00:00,bearish,156.683,156.298,156.61,156.289,32.1
2026-02-09 09:00:00+00:00,bearish,156.782,156.559,156.683,156.298,38.5
2026-02-09 10:00:00+00:00,bullish,156.701,156.397,156.782,156.559,22.3
2026-02-09 11:00:00+00:00,bearish,156.744,156.57,156.701,156.397,30.4
2026-02-09 12:00:00+00:00,bearish,156.75,156.413,156.744,156.57,17.4
2026-02-09 22:00:00+00:00,bearish,155.927,155.851,155.885,155.708,17.7
2026-02-10 01:00:00+00:00,bearish,156.294,155.964,156.147,155.804,34.3
2026-02-10 05:00:00+00:00,bullish,155.363,155.138,155.398,155.151,24.7
2026-02-10 06:00:00+00:00,bullish,155.324,155.086,155.363,155.138,22.5
2026-02-10 09:00:00+00:00,bearish,155.632,155.49,155.604,155.287,31.7
2026-02-10 12:00:00+00:00,bearish,155.303,155.11,155.284,155.047,23.7
2026-02-10 17:00:00+00:00,bullish,154.326,154.054,154.463,154.07,39.3
2026-02-10 20:00:00+00:00,bearish,154.587,154.301,154.543,154.369,17.4
2026-02-10 21:00:00+00:00,bullish,154.367,154.244,154.587,154.301,28.6
2026-02-11 01:00:00+00:00,bearish,154.517,153.996,154.507,154.372,13.5
2026-02-11 07:00:00+00:00,bullish,153.183,152.799,153.392,152.997,39.5
2026-02-11 08:00:00+00:00,bearish,153.324,153.082,153.183,152.799,38.4
2026-02-11 09:00:00+00:00,bullish,153.314,153.025,153.324,153.082,24.2
2026-02-11 10:00:00+00:00,bearish,153.404,153.105,153.314,153.025,28.9
2026-02-11 14:00:00+00:00,bullish,154.651,152.847,153.661,153.466,19.5
2026-02-11 16:00:00+00:00,bullish,153.688,153.168,153.963,153.341,62.2
2026-02-11 22:00:00+00:00,bearish,153.312,153.202,153.252,152.921,33.1
2026-02-12 01:00:00+00:00,bearish,153.448,153.091,153.283,153.083,20.0
2026-02-12 04:00:00+00:00,bullish,152.64,152.268,152.894,152.516,37.8
2026-02-12 08:00:00+00:00,bullish,153.351,152.857,153.549,152.944,60.5
2026-02-12 09:00:00+00:00,bullish,153.065,152.807,153.351,152.857,49.4
2026-02-12 10:00:00+00:00,bullish,153.013,152.798,153.065,152.807,25.8
2026-02-12 17:00:00+00:00,bullish,152.82,152.363,153.062,152.626,43.6
2026-02-12 20:00:00+00:00,bearish,152.988,152.872,152.973,152.746,22.7
2026-02-12 22:00:00+00:00,bullish,152.788,152.666,152.925,152.684,24.1
2026-02-13 01:00:00+00:00,bearish,152.959,152.733,152.875,152.673,20.2
2026-02-13 05:00:00+00:00,bullish,153.253,152.845,153.157,152.847,31.0
2026-02-13 08:00:00+00:00,bearish,153.596,153.322,153.413,153.113,30.0
2026-02-13 09:00:00+00:00,bearish,153.652,153.363,153.596,153.322,27.4
2026-02-13 10:00:00+00:00,bearish,153.662,153.451,153.652,153.363,28.9
2026-02-13 15:00:00+00:00,bullish,153.122,152.783,153.337,152.917,42.0
2026-02-13 17:00:00+00:00,bearish,153.226,152.741,153.149,152.905,24.4
2026-02-13 18:00:00+00:00,bullish,152.871,152.595,153.226,152.741,48.5
2026-02-13 19:00:00+00:00,bearish,152.887,152.76,152.871,152.595,27.6
2026-02-15 23:00:00+00:00,bullish,152.665,152.562,152.765,152.621,14.4
2026-02-16 02:00:00+00:00,bearish,153.164,152.963,153.112,152.767,34.5
2026-02-16 09:00:00+00:00,bearish,153.459,153.214,153.389,153.128,26.1
2026-02-16 11:00:00+00:00,bearish,153.635,153.518,153.615,153.295,32.0
2026-02-16 13:00:00+00:00,bullish,153.412,153.323,153.551,153.356,19.5
2026-02-16 15:00:00+00:00,bullish,153.393,153.253,153.448,153.296,15.2
2026-02-16 23:00:00+00:00,bullish,153.523,153.372,153.538,153.424,11.4
2026-02-17 03:00:00+00:00,bullish,153.259,153.052,153.396,153.132,26.4
2026-02-17 04:00:00+00:00,bullish,153.182,153.022,153.259,153.052,20.7
2026-02-17 07:00:00+00:00,bullish,152.969,152.844,153.15,152.9,25.0
2026-02-17 08:00:00+00:00,bullish,153.108,152.827,152.969,152.844,12.5
2026-02-17 09:00:00+00:00,bearish,153.179,152.724,153.108,152.827,28.1
2026-02-17 10:00:00+00:00,bullish,152.944,152.697,153.179,152.724,45.5
2026-02-17 13:00:00+00:00,bearish,153.184,153.061,153.182,152.954,22.8
2026-02-17 14:00:00+00:00,bullish,153.391,153.023,153.184,153.061,12.3
2026-02-17 21:00:00+00:00,bullish,153.3,153.182,153.397,153.229,16.8
2026-02-18 00:00:00+00:00,bearish,153.303,153.103,153.299,153.169,13.0
2026-02-18 05:00:00+00:00,bearish,153.618,153.512,153.603,153.464,13.9
2026-02-18 10:00:00+00:00,bearish,153.798,153.641,153.79,153.577,21.3
2026-02-18 12:00:00+00:00,bullish,153.816,153.654,153.857,153.695,16.2
2026-02-18 13:00:00+00:00,bullish,153.801,153.552,153.816,153.654,16.2
2026-02-18 17:00:00+00:00,bullish,154.489,154.231,154.434,154.245,18.9
2026-02-18 22:00:00+00:00,bearish,154.852,154.774,154.834,154.699,13.5
2026-02-19 05:00:00+00:00,bearish,155.294,155.099,155.252,154.926,32.6
2026-02-19 07:00:00+00:00,bearish,155.341,154.962,155.33,155.102,22.8
2026-02-19 08:00:00+00:00,bullish,155.193,154.934,155.341,154.962,37.9
2026-02-19 13:00:00+00:00,bullish,154.813,154.542,154.723,154.573,15.0
2026-02-19 17:00:00+00:00,bullish,155.01,154.859,155.264,154.954,31.0
2026-02-19 23:00:00+00:00,bullish,155.019,154.82,155.103,154.955,14.8
2026-02-20 02:00:00+00:00,bearish,155.316,154.962,155.237,154.899,33.8
2026-02-20 07:00:00+00:00,bearish,155.374,155.143,155.366,155.171,19.5
2026-02-20 08:00:00+00:00,bullish,155.505,154.945,155.374,155.143,23.1
2026-02-20 10:00:00+00:00,bearish,155.643,155.367,155.598,155.291,30.7
2026-02-20 12:00:00+00:00,bullish,155.273,155.122,155.436,155.159,27.7
2026-02-20 13:00:00+00:00,bearish,155.315,155.178,155.273,155.122,15.1
2026-02-20 14:00:00+00:00,bullish,155.446,155.046,155.315,155.178,13.7
2026-02-20 15:00:00+00:00,bearish,155.537,155.351,155.446,155.046,40.0
2026-02-20 17:00:00+00:00,bullish,155.093,154.712,155.524,154.77,75.4
2026-02-20 18:00:00+00:00,bearish,155.203,154.936,155.093,154.712,38.1
2026-02-20 19:00:00+00:00,bullish,155.078,154.812,155.203,154.936,26.7
2026-02-20 22:00:00+00:00,bullish,155.079,154.95,155.165,154.982,18.3
2026-02-23 02:00:00+00:00,bullish,154.282,153.996,154.472,154.055,41.7
2026-02-23 04:00:00+00:00,bearish,154.429,154.218,154.273,154.073,20.0
2026-02-23 05:00:00+00:00,bearish,154.445,154.22,154.429,154.218,21.1
2026-02-23 06:00:00+00:00,bearish,154.488,154.387,154.445,154.22,22.5
2026-02-23 08:00:00+00:00,bearish,154.608,154.455,154.494,154.226,26.8
2026-02-23 11:00:00+00:00,bearish,154.891,154.755,154.862,154.622,24.0
2026-02-23 13:00:00+00:00,bearish,155.043,154.849,154.944,154.755,18.9
2026-02-23 18:00:00+00:00,bullish,154.414,154.221,154.475,154.274,20.1
2026-02-23 20:00:00+00:00,bearish,154.667,154.481,154.646,154.388,25.8
2026-02-23 22:00:00+00:00,bearish,154.764,154.624,154.722,154.603,11.9
2026-02-24 04:00:00+00:00,bullish,155.121,154.863,155.107,154.871,23.6
2026-02-24 08:00:00+00:00,bullish,156.168,154.943,155.191,154.969,22.2
2026-02-24 09:00:00+00:00,bearish,156.281,155.905,156.168,154.943,122.5
2026-02-24 13:00:00+00:00,bearish,156.02,155.833,155.949,155.679,27.0
2026-02-24 14:00:00+00:00,bullish,156.092,155.772,156.02,155.833,18.7
2026-02-24 15:00:00+00:00,bearish,156.173,155.918,156.092,155.772,32.0
2026-02-24 19:00:00+00:00,bearish,155.801,155.69,155.78,155.624,15.6
2026-02-24 22:00:00+00:00,bearish,155.924,155.822,155.88,155.744,13.6
2026-02-25 01:00:00+00:00,bearish,155.992,155.66,155.912,155.787,12.5
2026-02-25 02:00:00+00:00,bullish,155.839,155.616,155.992,155.66,33.2
2026-02-25 04:00:00+00:00,bullish,156.04,155.344,155.804,155.394,41.0
2026-02-25 05:00:00+00:00,bearish,156.042,155.7,156.04,155.344,69.6
2026-02-25 07:00:00+00:00,bullish,155.791,155.527,155.797,155.573,22.4
2026-02-25 14:00:00+00:00,bullish,156.747,156.589,156.799,156.654,14.5
2026-02-25 18:00:00+00:00,bullish,156.373,156.238,156.473,156.301,17.2
2026-02-25 21:00:00+00:00,bullish,156.456,156.341,156.54,156.367,17.3
2026-02-25 22:00:00+00:00,bearish,156.482,156.333,156.456,156.341,11.5
2026-02-26 03:00:00+00:00,bullish,156.051,155.754,156.054,155.807,24.7
2026-02-26 05:00:00+00:00,bearish,156.098,155.888,155.994,155.8,19.4
2026-02-26 06:00:00+00:00,bullish,155.97,155.702,156.098,155.888,21.0
2026-02-26 08:00:00+00:00,bearish,156.169,155.98,156.073,155.893,18.0
2026-02-26 11:00:00+00:00,bearish,156.099,155.951,156.088,155.919,16.9
2026-02-26 12:00:00+00:00,bullish,156.08,155.919,156.099,155.951,14.8
2026-02-26 13:00:00+00:00,bearish,156.15,155.983,156.08,155.919,16.1
2026-02-26 14:00:00+00:00,bullish,156.174,155.939,156.15,155.983,16.7
2026-02-26 15:00:00+00:00,bearish,156.251,155.83,156.174,155.939,23.5
2026-02-26 19:00:00+00:00,bearish,156.43,156.29,156.399,156.122,27.7
2026-02-26 21:00:00+00:00,bullish,156.147,156.062,156.389,156.112,27.7
2026-02-27 01:00:00+00:00,bullish,155.972,155.668,156.099,155.829,27.0
2026-02-27 04:00:00+00:00,bullish,155.815,155.694,155.979,155.736,24.3
2026-02-27 05:00:00+00:00,bearish,155.836,155.535,155.815,155.694,12.1
2026-02-27 10:00:00+00:00,bearish,156.231,156.054,156.174,155.96,21.4
2026-02-27 13:00:00+00:00,bullish,155.951,155.834,156.0,155.864,13.6
2026-02-27 18:00:00+00:00,bullish,156.13,155.915,156.142,155.965,17.7
2026-02-27 20:00:00+00:00,bullish,156.022,155.885,156.096,155.992,10.4
2026-02-27 22:00:00+00:00,bearish,156.193,156.031,156.178,155.961,21.7
2026-03-02 01:00:00+00:00,bearish,156.805,156.327,156.66,156.117,54.3
2026-03-02 03:00:00+00:00,bullish,156.441,156.168,156.599,156.211,38.8
2026-03-02 04:00:00+00:00,bullish,156.339,156.158,156.441,156.168,27.3
2026-03-02 08:00:00+00:00,bearish,157.038,156.882,157.017,156.817,20.0
2026-03-02 09:00:00+00:00,bearish,157.248,156.901,157.038,156.882,15.6
2026-03-02 10:00:00+00:00,bullish,157.021,156.796,157.248,156.901,34.7
2026-03-02 11:00:00+00:00,bullish,157.014,156.795,157.021,156.796,22.5
2026-03-02 19:00:00+00:00,bullish,157.49,157.331,157.494,157.338,15.6
2026-03-03 00:00:00+00:00,bullish,157.408,157.176,157.409,157.247,16.2
2026-03-03 02:00:00+00:00,bearish,157.596,157.281,157.515,157.193,32.2
2026-03-03 05:00:00+00:00,bullish,157.415,157.194,157.385,157.197,18.8
2026-03-03 06:00:00+00:00,bearish,157.435,157.267,157.415,157.194,22.1
2026-03-03 07:00:00+00:00,bearish,157.486,157.207,157.435,157.267,16.8
2026-03-03 08:00:00+00:00,bullish,157.452,157.15,157.486,157.207,27.9
2026-03-03 12:00:00+00:00,bearish,157.969,157.671,157.85,157.6,25.0
2026-03-03 15:00:00+00:00,bearish,157.951,157.715,157.817,157.614,20.3
2026-03-03 16:00:00+00:00,bullish,157.911,157.6,157.951,157.715,23.6
2026-03-03 17:00:00+00:00,bearish,157.924,157.612,157.911,157.6,31.1
2026-03-03 20:00:00+00:00,bullish,157.82,157.471,157.844,157.499,34.5
2026-03-04 01:00:00+00:00,bearish,157.861,157.483,157.792,157.552,24.0
2026-03-04 03:00:00+00:00,bullish,157.614,157.474,157.761,157.535,22.6
2026-03-04 04:00:00+00:00,bearish,157.641,157.366,157.614,157.474,14.0
2026-03-04 05:00:00+00:00,bullish,157.424,157.178,157.641,157.366,27.5
2026-03-04 07:00:00+00:00,bearish,157.653,157.379,157.628,157.35,27.8
2026-03-04 08:00:00+00:00,bullish,157.479,157.253,157.653,157.379,27.4
2026-03-04 09:00:00+00:00,bearish,157.533,157.257,157.479,157.253,22.6
2026-03-04 11:00:00+00:00,bullish,157.325,156.855,157.465,157.087,37.8
2026-03-04 12:00:00+00:00,bearish,157.347,157.066,157.325,156.855,47.0
2026-03-04 13:00:00+00:00,bullish,157.339,157.038,157.347,157.066,28.1
2026-03-04 15:00:00+00:00,bearish,157.413,157.24,157.321,157.087,23.4
2026-03-04 18:00:00+00:00,bullish,157.034,156.881,157.119,156.892,22.7
2026-03-04 20:00:00+00:00,bullish,157.161,156.969,157.169,156.975,19.4
2026-03-04 21:00:00+00:00,bullish,157.104,156.968,157.161,156.969,19.2
2026-03-04 22:00:00+00:00,bearish,157.115,157.007,157.104,156.968,13.6
2026-03-05 02:00:00+00:00,bullish,156.767,156.447,157.009,156.544,46.5
2026-03-05 06:00:00+00:00,bullish,157.215,156.975,157.148,156.99,15.8
2026-03-05 09:00:00+00:00,bearish,157.375,157.167,157.288,156.959,32.9
2026-03-05 17:00:00+00:00,bearish,157.784,157.531,157.773,157.392,38.1
2026-03-05 18:00:00+00:00,bearish,157.845,157.553,157.784,157.531,25.3
2026-03-05 20:00:00+00:00,bearish,157.847,157.692,157.841,157.633,20.8
2026-03-06 00:00:00+00:00,bearish,157.602,157.469,157.596,157.416,18.0
2026-03-06 02:00:00+00:00,bearish,157.589,157.413,157.566,157.381,18.5
2026-03-06 07:00:00+00:00,bearish,157.9,157.723,157.874,157.637,23.7
2026-03-06 09:00:00+00:00,bullish,157.662,157.5,157.768,157.533,23.5
2026-03-06 11:00:00+00:00,bearish,157.896,157.762,157.891,157.651,24.0
2026-03-06 14:00:00+00:00,bullish,158.003,157.37,158.085,157.848,23.7
2026-03-06 15:00:00+00:00,bearish,158.088,157.643,158.003,157.37,63.3
2026-03-06 17:00:00+00:00,bullish,157.715,157.511,157.771,157.544,22.7
2026-03-06 19:00:00+00:00,bearish,157.874,157.612,157.853,157.598,25.5
